invoice_id,issue_date,vendor_cnpj,vendor_name,invoice_value,cfop,icms_rate,calculated_icms
920,2026-04-28,05.123.456/0001-05,Supplier Enterprise 05 Ltd,1860.9306299386649,5102,0.12,223.31167559263977
921,2026-04-04,02.123.456/0001-02,Supplier Enterprise 02 Ltd,13689.58888183059,6102,0.12,1642.7506658196708
922,2026-04-26,02.123.456/0001-02,Supplier Enterprise 02 Ltd,10203.403812602137,5102,0.12,1224.4084575122563
923,2026-04-08,06.123.456/0001-06,Supplier Enterprise 06 Ltd,12524.658590092955,5102,0.12,1502.9590308111544
924,2026-04-26,09.123.456/0001-09,Supplier Enterprise 09 Ltd,13245.194054092875,5405,0.12,1589.423286491145
925,2026-04-28,01.123.456/0001-01,Supplier Enterprise 01 Ltd,8790.699104700672,5102,0.12,1054.8838925640807
926,2026-04-18,06.123.456/0001-06,Supplier Enterprise 06 Ltd,8002.972100448099,5102,0.12,960.3566520537719
927,2026-04-28,09.123.456/0001-09,Supplier Enterprise 09 Ltd,6741.197449654358,6102,0.12,808.9436939585229
928,2026-04-28,08.123.456/0001-08,Supplier Enterprise 08 Ltd,5095.72552297123,5102,0.12,611.4870627565476
929,2026-04-05,06.123.456/0001-06,Supplier Enterprise 06 Ltd,6801.641432451321,6102,0.12,1224.2954578412377
930,2026-04-09,03.123.456/0001-03,Supplier Enterprise 03 Ltd,11721.255008087268,5102,0.12,2109.825901455708
931,2026-04-04,08.123.456/0001-08,Supplier Enterprise 08 Ltd,9227.889749719408,5102,0.12,1107.346769966329
932,2026-04-27,09.123.456/0001-09,Supplier Enterprise 09 Ltd,13441.587704345267,6102,0.12,2419.485786782148
933,2026-04-22,01.123.456/0001-01,Supplier Enterprise 01 Ltd,6929.010208498222,5405,0.12,831.4812250197866
934,2026-04-17,09.123.456/0001-09,Supplier Enterprise 09 Ltd,9302.798891421933,6102,0.12,1116.335866970632
935,2026-04-09,06.123.456/0001-06,Supplier Enterprise 06 Ltd,9653.959519833836,6102,0.12,1158.4751423800603
936,2026-04-01,06.123.456/0001-06,Supplier Enterprise 06 Ltd,9079.60885344172,6102,0.12,1089.5530624130063
937,2026-04-21,04.123.456/0001-04,Supplier Enterprise 04 Ltd,10688.189709739987,5405,0.12,1282.5827651687985
938,2026-04-20,01.123.456/0001-01,Supplier Enterprise 01 Ltd,3942.785291434691,5102,0.12,473.13423497216286
939,2026-04-13,10.123.456/0001-10,Supplier Enterprise 10 Ltd,7929.274774413964,6102,0.12,951.5129729296757
940,2026-04-28,08.123.456/0001-08,Supplier Enterprise 08 Ltd,2011.2596407210413,6102,0.12,241.35115688652493
941,2026-04-16,02.123.456/0001-02,Supplier Enterprise 02 Ltd,6075.414250849782,5405,0.12,729.0497101019738
942,2026-04-29,01.123.456/0001-01,Supplier Enterprise 01 Ltd,7571.1724950083335,6102,0.12,908.540699401
943,2026-04-13,02.123.456/0001-02,Supplier Enterprise 02 Ltd,9957.251763409351,5102,0.12,1194.8702116091222
944,2026-04-14,01.123.456/0001-01,Supplier Enterprise 01 Ltd,14282.700262499951,5405,0.12,1713.924031499994
945,2026-04-03,01.123.456/0001-01,Supplier Enterprise 01 Ltd,9209.44046495116,5102,0.12,1657.6992836912088
946,2026-04-29,09.123.456/0001-09,Supplier Enterprise 09 Ltd,11282.111784560117,5102,0.12,1353.853414147214
947,2026-04-06,01.123.456/0001-01,Supplier Enterprise 01 Ltd,7840.85786268044,5405,0.12,940.9029435216528
948,2026-04-18,04.123.456/0001-04,Supplier Enterprise 04 Ltd,9694.508454956804,6102,0.12,1163.3410145948164
949,2026-04-19,10.123.456/0001-10,Supplier Enterprise 10 Ltd,1528.5171339397148,5102,0.12,183.42205607276577
950,2026-04-05,06.123.456/0001-06,Supplier Enterprise 06 Ltd,4188.677922206782,5102,0.12,502.6413506648138
951,2026-04-15,07.123.456/0001-07,Supplier Enterprise 07 Ltd,5746.869851474511,5102,0.12,689.6243821769413
952,2026-04-25,02.123.456/0001-02,Supplier Enterprise 02 Ltd,7351.153647594447,5102,0.12,882.1384377113336
953,2026-04-02,06.123.456/0001-06,Supplier Enterprise 06 Ltd,1161.9068097845643,5405,0.12,139.42881717414772
954,2026-04-10,07.123.456/0001-07,Supplier Enterprise 07 Ltd,2530.349414523106,5405,0.12,303.64192974277273
955,2026-04-24,10.123.456/0001-10,Supplier Enterprise 10 Ltd,4513.807462973934,5102,0.12,541.6568955568721
956,2026-04-30,10.123.456/0001-10,Supplier Enterprise 10 Ltd,14587.224018065235,6102,0.12,2625.7003232517422
957,2026-04-18,02.123.456/0001-02,Supplier Enterprise 02 Ltd,5304.531602994236,5102,0.12,636.5437923593083
958,2026-04-27,02.123.456/0001-02,Supplier Enterprise 02 Ltd,7489.595342625196,6102,0.12,898.7514411150236
959,2026-04-13,10.123.456/0001-10,Supplier Enterprise 10 Ltd,3343.4168347066975,5102,0.12,401.21002016480367
960,2026-04-05,07.123.456/0001-07,Supplier Enterprise 07 Ltd,9356.31103059864,6102,0.12,1122.7573236718367
961,2026-04-23,01.123.456/0001-01,Supplier Enterprise 01 Ltd,4569.906624981628,5102,0.12,548.3887949977953
962,2026-04-24,08.123.456/0001-08,Supplier Enterprise 08 Ltd,3501.3923873571885,6102,0.12,420.1670864828626
963,2026-04-01,03.123.456/0001-03,Supplier Enterprise 03 Ltd,7990.303112466697,5102,0.12,958.8363734960036
964,2026-04-22,06.123.456/0001-06,Supplier Enterprise 06 Ltd,579.834087826102,5102,0.12,69.58009053913223
965,2026-04-01,09.123.456/0001-09,Supplier Enterprise 09 Ltd,611.1284734137672,6102,0.12,73.33541680965206
966,2026-04-18,06.123.456/0001-06,Supplier Enterprise 06 Ltd,3676.4977319769378,5405,0.12,441.1797278372325
967,2026-04-15,09.123.456/0001-09,Supplier Enterprise 09 Ltd,1032.4597562619065,6102,0.12,123.89517075142878
968,2026-04-17,07.123.456/0001-07,Supplier Enterprise 07 Ltd,2066.3734348950247,5405,0.12,247.96481218740297
969,2026-04-11,09.123.456/0001-09,Supplier Enterprise 09 Ltd,5413.479415411898,5102,0.12,649.6175298494278
970,2026-04-21,02.123.456/0001-02,Supplier Enterprise 02 Ltd,12137.492353907286,6102,0.12,2184.7486237033118
971,2026-04-26,08.123.456/0001-08,Supplier Enterprise 08 Ltd,8794.705328854861,6102,0.12,1055.3646394625832
972,2026-04-25,08.123.456/0001-08,Supplier Enterprise 08 Ltd,7933.682026368038,6102,0.12,952.0418431641646
973,2026-04-22,02.123.456/0001-02,Supplier Enterprise 02 Ltd,4755.587936517763,5405,0.12,570.6705523821316
974,2026-04-27,04.123.456/0001-04,Supplier Enterprise 04 Ltd,14010.428931775838,5405,0.12,1681.2514718131004
975,2026-04-27,07.123.456/0001-07,Supplier Enterprise 07 Ltd,6256.718097939279,5102,0.12,750.8061717527135
976,2026-04-17,04.123.456/0001-04,Supplier Enterprise 04 Ltd,1762.8451185386866,5405,0.12,211.54141422464238
977,2026-04-13,04.123.456/0001-04,Supplier Enterprise 04 Ltd,9447.464483708118,5405,0.12,1133.6957380449742
978,2026-04-01,06.123.456/0001-06,Supplier Enterprise 06 Ltd,2150.6567054107204,5102,0.12,258.07880464928644
979,2026-04-02,10.123.456/0001-10,Supplier Enterprise 10 Ltd,5505.735570624535,6102,0.12,660.6882684749443
980,2026-04-09,06.123.456/0001-06,Supplier Enterprise 06 Ltd,7857.473111408229,6102,0.12,942.8967733689874
981,2026-04-03,10.123.456/0001-10,Supplier Enterprise 10 Ltd,13176.226607935048,5102,0.12,1581.1471929522058
982,2026-04-01,03.123.456/0001-03,Supplier Enterprise 03 Ltd,7656.42541493172,6102,0.12,918.7710497918064
983,2026-04-21,09.123.456/0001-09,Supplier Enterprise 09 Ltd,10682.752107459131,5405,0.12,1281.9302528950957
984,2026-04-16,10.123.456/0001-10,Supplier Enterprise 10 Ltd,14895.84416548652,5102,0.12,1787.5012998583823
985,2026-04-23,02.123.456/0001-02,Supplier Enterprise 02 Ltd,2406.592238520733,5102,0.12,288.79106862248796
986,2026-04-06,06.123.456/0001-06,Supplier Enterprise 06 Ltd,4483.607120033033,5102,0.12,538.0328544039639
987,2026-04-28,07.123.456/0001-07,Supplier Enterprise 07 Ltd,6221.353096165873,6102,0.12,746.5623715399047
988,2026-04-17,09.123.456/0001-09,Supplier Enterprise 09 Ltd,6616.508588813055,5102,0.12,793.9810306575666
989,2026-04-05,03.123.456/0001-03,Supplier Enterprise 03 Ltd,6459.805591350414,5102,0.12,775.1766709620497
990,2026-04-05,10.123.456/0001-10,Supplier Enterprise 10 Ltd,13660.359537070046,5102,0.12,1639.2431444484055
991,2026-04-06,03.123.456/0001-03,Supplier Enterprise 03 Ltd,10853.473344769418,6102,0.12,1302.4168013723302
992,2026-04-03,07.123.456/0001-07,Supplier Enterprise 07 Ltd,9314.625604315204,5405,0.12,1117.7550725178244
993,2026-04-21,04.123.456/0001-04,Supplier Enterprise 04 Ltd,4985.904409010341,5102,0.12,598.3085290812409
994,2026-04-23,08.123.456/0001-08,Supplier Enterprise 08 Ltd,12444.960571208772,5405,0.12,1493.3952685450527
995,2026-04-05,07.123.456/0001-07,Supplier Enterprise 07 Ltd,14348.37741653234,6102,0.12,1721.8052899838806
996,2026-04-21,05.123.456/0001-05,Supplier Enterprise 05 Ltd,12407.375096978285,6102,0.12,1488.8850116373942
997,2026-04-05,07.123.456/0001-07,Supplier Enterprise 07 Ltd,522.6940252763571,6102,0.12,62.72328303316286
998,2026-04-10,03.123.456/0001-03,Supplier Enterprise 03 Ltd,9727.819867659402,6102,0.12,1167.3383841191282
999,2026-04-10,02.123.456/0001-02,Supplier Enterprise 02 Ltd,1241.4630309104605,5405,0.12,148.97556370925525
1000,2026-04-19,06.123.456/0001-06,Supplier Enterprise 06 Ltd,4235.304694838967,5102,0.12,508.23656338067605
